EAST,NORTH,RL,Auppm,Agppm,Cuppm,Asppm,Sper,CODE,OX,ISBD
243755,1002110,1940,0.52757,4.658,1251.95,20.86,1.6136,C2,OX2,2.18
243760,1002110,1940,0.52556,4.409,1226.65,21.26,1.7828,C2,OX2,1.8
243765,1002110,1940,0.51619,4.188,1199.31,21.68,1.9896,C2,OX2,2.06
243770,1002110,1940,0.4866,4.164,1176.24,22.58,2.3374,C2,OX2,2
243775,1002110,1940,0.51182,4.036,1200.09,23.8,2.5338,C2,OX2,2.2
243780,1002110,1940,0.54923,3.812,1244.79,25.24,2.8455,C2,OX2,2.08
243785,1002110,1940,0.59278,3.757,1238.96,26.83,3.2218,C2,OX2,2.12
243755,1002120,1940,0.52055,4.708,1248.05,20.91,1.5608,C2,OX2,2
243760,1002120,1940,0.52456,4.493,1233.33,21.47,1.7282,C2,OX2,2.18
243765,1002120,1940,0.52216,4.282,1216.85,22.11,1.9637,C2,OX2,1.94
243770,1002120,1940,0.49947,4.2,1195.62,22.91,2.3371,C2,FR1,2.392
243775,1002120,1940,0.52418,4.023,1215.78,24.06,2.5747,C2,FR1,2.366
243780,1002120,1940,0.55326,3.765,1246.2,25.26,2.9004,C2,FR1,2.6
243785,1002120,1940,0.54733,3.668,1226.67,24.97,2.9456,C2,FR1,2.444
243790,1002120,1940,0.57831,3.581,1209.5,26.08,3.2619,C2,FR1,2.574
243745,1002130,1940,0.47503,4.875,1211.69,19.56,1.2042,C2,FR1,2.366
243750,1002130,1940,0.47881,4.955,1228.47,20.19,1.2192,C2,FR1,2.808
243755,1002130,1940,0.50456,4.787,1236.2,20.99,1.4438,C2,FR1,2.366
243760,1002130,1940,0.51993,4.652,1245.51,22.01,1.6493,C2,FR1,2.496
243765,1002130,1940,0.53234,4.465,1250.03,22.93,1.9423,C2,FR1,2.392
243770,1002130,1940,0.52641,4.323,1242.91,23.77,2.3626,C2,FR1,2.834
243775,1002130,1940,0.54843,4.064,1252.91,24.63,2.6741,C2,FR1,2.808
243780,1002130,1940,0.56646,3.725,1259.03,25.34,3.0162,C2,FR1,2.86
243785,1002130,1940,0.55296,3.566,1225.62,24.93,3.0977,C2,FR1,2.548
243790,1002130,1940,0.57003,3.441,1194.77,25.68,3.3737,C2,FR1,2.522
243740,1002140,1940,0.4055,4.722,1058.75,17.88,0.7018,C2,FR1,2.548
243745,1002140,1940,0.44868,4.782,1163.26,18.54,1.078,C2,FR1,2.496
243750,1002140,1940,0.45439,4.738,1164.02,19.34,1.1651,C2,FR1,2.834
243755,1002140,1940,0.46459,4.926,1202.02,21.02,1.1817,C2,FR1,2.6
243760,1002140,1940,0.50287,5.007,1260.5,23.61,1.4063,C2,FR1,2.34
243765,1002140,1940,0.56461,5.002,1338.64,25.75,1.8508,C2,FR1,2.574
243770,1002140,1940,0.60376,4.74,1379.19,26.08,2.4583,C2,FR1,2.496
243775,1002140,1940,0.61293,4.191,1350.02,25.53,2.8949,C2,FR1,2.47
243780,1002140,1940,0.57797,3.734,1263.36,24.57,3.0745,C2,FR1,2.73
243785,1002140,1940,0.55976,3.385,1216.4,24.61,3.2806,C2,FR1,2.626
243790,1002140,1940,0.55916,3.271,1173.97,25.09,3.4979,C2,FR1,2.756
243795,1002140,1940,0.5527,2.939,1163.97,22.91,3.7395,,FR1,2.574
243745,1002150,1940,0.42734,4.697,1123.89,17.61,0.9855,C2,FR1,2.392
243750,1002150,1940,0.41377,4.749,1116.02,18.33,0.9598,C2,FR1,2.782
243755,1002150,1940,0.39994,4.988,1146.65,20.72,0.8171,C2,FR1,2.73
243760,1002150,1940,0.45007,5.426,1222.89,28.52,0.7649,C2,FR1,2.444
243765,1002150,1940,0.65418,6.986,1437.2,38.85,1.1263,C2,FR1,2.47
243770,1002150,1940,0.84293,6.689,1841.72,31.62,2.8168,C2,FR1,2.522
243775,1002150,1940,0.75151,4.397,1590.87,25.72,3.5435,C2,FR1,2.418
243780,1002150,1940,0.62215,3.549,1306.07,24.27,3.341,C2,FR1,2.496
243785,1002150,1940,0.56387,3.2,1202.04,24.19,3.4122,C2,FR1,2.704
243790,1002150,1940,0.54908,3.113,1151.95,24.59,3.5625,C2,FR1,2.392
243795,1002150,1940,0.54207,2.853,1142.59,22.79,3.7547,C2,FR1,2.6
243800,1002150,1940,0.50506,2.278,1058.17,21.4,3.8333,C2,FR1,2.73
243755,1002160,1940,0.4378,4.976,1177.82,20.97,1.0204,C2,FR1,2.496
243760,1002160,1940,0.48608,5.212,1258.04,25.07,1.1869,C2,FR1,2.782
243765,1002160,1940,0.59355,5.514,1399.46,28.85,1.7171,C2,FR1,2.704
243770,1002160,1940,0.67532,5.179,1509.32,27.95,2.5903,C2,FR1,2.652
243775,1002160,1940,0.66235,4.281,1428.62,25.81,3.0796,C2,FR1,2.418
243780,1002160,1940,0.59785,3.659,1281.75,24.45,3.1694,C2,FR1,2.574
243785,1002160,1940,0.56195,3.301,1207.58,24.34,3.2994,C2,FR1,2.704
243790,1002160,1940,0.55305,3.194,1157.03,24.63,3.424,C2,FR1,2.782
243795,1002160,1940,0.54646,2.962,1146.8,22.72,3.547,C2,FR1,2.366
243800,1002160,1940,0.51092,2.344,1056.91,21.4,3.5079,C2,FR1,2.444
243805,1002160,1940,0.44255,2.087,864.98,21.23,2.8831,C2,FR1,2.444
243810,1002160,1940,0.42472,1.97,846.24,21.57,2.5445,C2,FR1,2.678
243770,1002170,1940,0.54641,4.435,1270.72,24.18,2.3024,C2,FR1,2.756
243775,1002170,1940,0.56683,4.087,1271.68,24.67,2.6128,C2,FR1,2.86
243780,1002170,1940,0.55433,3.803,1227.58,24.07,2.7312,C2,FR1,2.392
243785,1002170,1940,0.55505,3.508,1206.57,24.25,2.8759,C2,FR1,2.704
243790,1002170,1940,0.56464,3.404,1166.88,24.55,2.9348,C2,FR1,2.34
243795,1002170,1940,0.55819,3.161,1148.99,22.4,2.9417,C2,FR1,2.522
243800,1002170,1940,0.52602,2.508,1054.67,21.19,2.7835,C2,FR1,2.756
243805,1002170,1940,0.46854,2.301,879.36,21.12,2.1191,C2,FR1,2.86
243790,1002210,1940,0.6355,3.164,1119.52,21.53,0.0817,C2,FR1,2.392
243795,1002210,1940,0.63197,3.026,1105.09,21.87,0.0558,C2,FR1,2.574
243800,1002210,1940,0.63118,2.753,1086.11,22.05,0.0444,C2,FR1,2.574
243765,1002220,1940,0.50006,4.145,988.63,16.78,0.17,C2,FR1,2.73
243770,1002220,1940,0.5711,4.072,1094.97,18.7,0.1659,C2,FR1,2.86
243775,1002220,1940,0.61107,3.937,1140.9,20.29,0.1411,C2,FR1,2.444
243780,1002220,1940,0.65651,3.561,1187.17,21.15,0.0862,C2,FR1,2.652
243785,1002220,1940,0.65447,3.175,1154.71,21.59,0.0436,C2,FR1,2.834
243790,1002220,1940,0.66038,2.83,1139.03,22.04,0.0187,C2,FR1,2.522
243795,1002220,1940,0.66805,2.627,1154.08,22.75,0.0062,C2,FR1,2.73
243800,1002220,1940,0.66947,2.551,1167.54,23.36,0.0023,C2,FR1,2.392
243805,1002220,1940,0.66635,2.548,1142.38,22.79,0.0043,C2,FR1,2.73
243810,1002220,1940,0.6529,2.329,1084.46,22.05,0.011,C2,FR1,2.756
243815,1002220,1940,0.61726,2.183,1027.09,22.09,0.019,C2,FR1,2.444
243755,1002230,1940,0.37035,3.333,814.83,13.92,0.13,C2,OX2,1.94
243760,1002230,1940,0.39089,3.797,834.96,13.89,0.1255,C2,OX2,1.88
243765,1002230,1940,0.49963,4.131,981.03,16.62,0.1199,C2,OX2,1.86
243770,1002230,1940,0.57471,4.062,1093.49,18.65,0.1121,C2,OX2,2.16
243775,1002230,1940,0.61295,3.936,1139.96,20.23,0.0974,C2,OX2,1.98
243780,1002230,1940,0.65761,3.559,1186.64,21.11,0.059,C2,TR1,2.222
243785,1002230,1940,0.65475,3.173,1154.37,21.57,0.0298,C2,TR1,2.156
243790,1002230,1940,0.66047,2.829,1138.84,22.04,0.0128,C2,TR1,2.288
243795,1002230,1940,0.66811,2.627,1154.08,22.75,0.0043,C2,TR1,2.354
243800,1002230,1940,0.66951,2.551,1167.59,23.37,0.0017,C2,TR1,2.112
243805,1002230,1940,0.66643,2.548,1142.5,22.79,0.0026,C2,TR1,2.024
243810,1002230,1940,0.65316,2.33,1084.7,22.05,0.0075,C2,TR1,2.266
243815,1002230,1940,0.61775,2.184,1027.47,22.09,0.0119,C2,TR1,2.2
243820,1002230,1940,0.57202,2.098,947.05,22.41,0.015,C2,OX1,1.98
243770,1002240,1940,0.56964,4.129,1089.96,18.61,0.1,C2,OX2,2.2
243775,1002240,1940,0.60129,4.02,1128.55,19.93,0.0727,C2,OX2,2.02
243780,1002240,1940,0.64071,3.684,1172.13,20.7,0.0643,C2,OX2,1.92
243785,1002240,1940,0.63604,3.404,1143.52,21.12,0.0412,C2,OX2,1.94
243790,1002240,1940,0.63605,3.162,1117.42,21.5,0.0265,C2,OX2,1.94
243795,1002240,1940,0.63218,3.02,1103.08,21.84,0.0173,C2,OX2,1.88
243800,1002240,1940,0.63149,2.754,1084.87,22.05,0.0125,C2,OX2,1.8
243805,1002240,1940,0.62667,2.722,1060.21,22.02,0.011,C2,OX2,1.84
243790,1002250,1940,0.60856,3.416,1096.49,20.89,0.0461,C2,OX2,2.18
243760,1002100,1945,0.49623,4.291,1195.9,22.4,2.0347,C2,OX2,1.82
243765,1002100,1945,0.47854,4.045,1158.8,22.31,2.3852,C2,OX2,1.98
243770,1002100,1945,0.5016,3.919,1183.64,23.59,2.5814,C2,OX2,1.84
243775,1002100,1945,0.54388,3.791,1239.52,25.3,2.8818,C2,OX2,2.16
243755,1002110,1945,0.52572,4.379,1223.97,21.2,1.7844,C2,OX2,2.08
243760,1002110,1945,0.51678,4.136,1197.35,21.7,2.0101,C2,OX2,2.1
243765,1002110,1945,0.48557,4.075,1170.06,22.48,2.3736,C2,OX2,1.96
243770,1002110,1945,0.51048,3.969,1193.34,23.71,2.5533,C2,OX2,1.98
243775,1002110,1945,0.54513,3.72,1232.31,25.05,2.8564,C2,OX2,2.08
243780,1002110,1945,0.5839,3.686,1219.79,26.34,3.1738,C2,OX2,2.16
243785,1002110,1945,0.58035,3.629,1211.82,26.27,3.2304,C2,OX2,2.02
243750,1002120,1945,0.52486,4.695,1252.62,20.98,1.5908,C2,OX2,2.2
243755,1002120,1945,0.52583,4.456,1232.56,21.46,1.7655,C2,OX2,2.2
243760,1002120,1945,0.52175,4.24,1213.23,22.03,1.9929,C2,OX2,2.16
243765,1002120,1945,0.49959,4.176,1194.06,22.92,2.369,C2,OX2,1.82
243770,1002120,1945,0.52425,4.002,1214.55,24.07,2.6134,C2,FR1,2.834
243775,1002120,1945,0.55214,3.727,1240.92,25.16,2.9312,C2,FR1,2.548
243780,1002120,1945,0.58347,3.62,1221.49,26.28,3.3019,C2,FR1,2.652
243785,1002120,1945,0.57272,3.517,1200.6,25.87,3.3179,C2,FR1,2.418
243740,1002130,1945,0.48799,4.927,1237.03,20.06,1.2704,C2,FR1,2.34
243745,1002130,1945,0.50485,4.693,1224.57,20.4,1.4618,C2,FR1,2.678
243750,1002130,1945,0.51474,4.751,1245.74,21.06,1.5137,C2,FR1,2.548
243755,1002130,1945,0.52494,4.596,1246.09,21.94,1.7116,C2,FR1,2.522
243760,1002130,1945,0.53316,4.405,1245.4,22.84,1.9846,C2,FR1,2.808
243765,1002130,1945,0.52637,4.276,1238.58,23.72,2.4056,C2,FR1,2.808
243770,1002130,1945,0.55093,4.021,1252.46,24.61,2.7282,C2,FR1,2.626
243775,1002130,1945,0.56805,3.67,1255.91,25.26,3.0911,C2,FR1,2.444
243780,1002130,1945,0.55106,3.464,1214.12,24.74,3.1892,C2,FR1,2.496
243785,1002130,1945,0.56084,3.313,1178.19,25.31,3.4742,C2,FR1,2.34
243790,1002130,1945,0.5535,2.954,1167.51,22.94,3.7754,C2,FR1,2.652
243740,1002140,1945,0.4725,4.865,1207.88,19.56,1.1918,C2,FR1,2.808
243745,1002140,1945,0.48692,4.729,1204.98,20.14,1.3487,C2,FR1,2.808
243750,1002140,1945,0.49723,4.848,1234.27,21.24,1.3894,C2,FR1,2.34
243755,1002140,1945,0.52054,4.817,1264.23,22.91,1.5966,C2,FR1,2.47
243760,1002140,1945,0.56042,4.767,1315.09,24.73,1.9634,C2,FR1,2.496
243765,1002140,1945,0.6009,4.613,1365.9,25.74,2.5354,C2,FR1,2.418
243770,1002140,1945,0.62935,4.111,1366.59,25.43,3.0343,C2,FR1,2.366
243775,1002140,1945,0.60634,3.476,1283.38,24.73,3.3592,C2,FR1,2.704
243780,1002140,1945,0.55498,3.113,1183.4,24.05,3.4661,C2,FR1,2.444
243785,1002140,1945,0.53465,2.945,1124.73,24.26,3.6688,C2,FR1,2.678
243790,1002140,1945,0.52211,2.712,1110.08,22.7,3.8933,C2,FR1,2.496
243745,1002150,1945,0.47224,4.737,1187.31,19.87,1.2599,C2,FR1,2.444
243750,1002150,1945,0.48003,4.922,1221.28,21.38,1.2655,C2,FR1,2.392
243755,1002150,1945,0.5135,5.059,1278.24,24.24,1.4432,C2,FR1,2.418
243760,1002150,1945,0.60826,5.408,1417.18,28.36,1.8887,C2,FR1,2.418
243765,1002150,1945,0.79176,5.673,1732.78,29.11,3.086,C2,FR1,2.522
243770,1002150,1945,0.94593,4.191,2038.74,23.18,5.1415,C2,FR1,2.756
243775,1002150,1945,0.65814,2.469,1190.61,21.33,3.6101,C2,FR1,2.782
243780,1002150,1945,0.53667,2.507,1084.54,22.74,3.5517,C2,FR1,2.34
243785,1002150,1945,0.49775,2.557,1048.51,23.31,3.7689,C2,FR1,2.808
243790,1002150,1945,0.49069,2.506,1052.32,22.47,3.9494,C2,FR1,2.808
243795,1002150,1945,0.46935,2.139,1006.23,21.49,4.0507,C2,FR1,2.86
243800,1002150,1945,0.40555,1.826,835.96,21.25,3.6279,C2,FR1,2.808
243755,1002160,1945,0.51705,4.94,1270.55,23.48,1.5206,C2,FR1,2.6
243760,1002160,1945,0.57957,5.015,1358.37,26.1,1.9334,C2,FR1,2.496
243765,1002160,1945,0.66339,4.929,1477.04,27.11,2.6784,C2,FR1,2.756
243770,1002160,1945,0.7011,4.155,1481.25,25.38,3.369,C2,FR1,2.496
243775,1002160,1945,0.63208,3.252,1291.61,23.89,3.5112,C2,FR1,2.86
243780,1002160,1945,0.55069,2.869,1149.28,23.46,3.5278,C2,FR1,2.47
243785,1002160,1945,0.51813,2.771,1089.18,23.7,3.6813,C2,FR1,2.652
243790,1002160,1945,0.50692,2.614,1077.85,22.5,3.8265,C2,FR1,2.418
243795,1002160,1945,0.47891,2.194,1014.34,21.4,3.8579,C2,FR1,2.652
243800,1002160,1945,0.41571,1.856,837.52,21.1,3.3478,C2,FR1,2.6
243805,1002160,1945,0.38244,1.873,809.32,21.66,3.0189,C2,FR1,2.626
243765,1002170,1945,0.54567,4.338,1263.75,24.03,2.3585,C2,FR1,2.574
243770,1002170,1945,0.57006,4.022,1271.45,24.62,2.7017,C2,FR1,2.366
243775,1002170,1945,0.57773,3.613,1253.63,24.82,3.0274,C2,FR1,2.86
243780,1002170,1945,0.55225,3.363,1195.47,24.15,3.0983,C2,FR1,2.548
243785,1002170,1945,0.5497,3.22,1145.58,24.36,3.2318,C2,FR1,2.366
243790,1002170,1945,0.54119,2.876,1123.73,22.43,3.3328,C2,FR1,2.496
243795,1002170,1945,0.50543,2.369,1034.97,21.23,3.1967,C2,FR1,2.522
243800,1002170,1945,0.44561,2.148,859.54,21.09,2.5601,C2,FR1,2.6
243805,1002170,1945,0.4315,1.983,828.01,21.49,2.1365,C2,FR1,2.548
243785,1002210,1945,0.56528,2.841,1009.16,20.77,0.1227,C2,FR1,2.73
243790,1002210,1945,0.55967,2.659,985.44,21.32,0.0795,C2,FR1,2.704
243795,1002210,1945,0.56126,2.403,960.45,21.49,0.0551,C2,FR1,2.6
243800,1002210,1945,0.55587,2.336,940.07,21.57,0.0405,C2,FR1,2.626
243805,1002210,1945,0.55836,2.137,927.79,21.64,0.0373,,FR1,2.756
243760,1002220,1945,0.38191,2.833,766.72,11.62,0.1278,C2,OX2,2.04
243765,1002220,1945,0.45393,3.242,887.67,14.34,0.1597,C2,OX2,2.04
243770,1002220,1945,0.50651,3.227,968.71,16.23,0.1793,C2,OX2,2.04
243775,1002220,1945,0.5696,3.259,1057.79,18.26,0.1381,C2,OX2,1.98
243780,1002220,1945,0.57386,2.888,1022.93,20.04,0.0791,C2,OX2,2.1
243785,1002220,1945,0.56794,2.615,998.5,20.99,0.0418,C2,OX2,1.98
243790,1002220,1945,0.55726,2.371,973.51,21.22,0.0191,C2,OX2,2.1
243795,1002220,1945,0.5453,2.175,955.06,20.72,0.0052,C2,OX2,2.08
243800,1002220,1945,0.53815,2.141,953.29,20.14,0.0031,C2,OX2,1.96
243805,1002220,1945,0.5447,2.1,946.89,20.73,0.0053,C2,OX2,2.14
243810,1002220,1945,0.54967,2.058,936.09,21.44,0.011,C2,OX2,2.08
243815,1002220,1945,0.53487,2.023,897.88,22.03,0.0197,C2,OX2,1.82
243755,1002230,1945,0.33028,2.63,698.89,10.64,0.0843,C2,OX2,1.94
243760,1002230,1945,0.37921,2.797,757,11.4,0.0925,C2,OX2,2.2
243765,1002230,1945,0.4522,3.22,879.72,14.12,0.1131,C2,OX2,2.2
243770,1002230,1945,0.50814,3.2,964.91,16.1,0.1256,C2,OX2,2.04
243775,1002230,1945,0.57004,3.252,1055.01,18.15,0.0951,C2,TR1,2.222
243780,1002230,1945,0.57377,2.881,1021.31,19.99,0.054,C2,TR1,2.068
243785,1002230,1945,0.56784,2.613,997.59,20.98,0.0285,C2,TR1,2.222
243790,1002230,1945,0.55727,2.371,973.29,21.22,0.0137,C2,TR1,2.288
243795,1002230,1945,0.54535,2.175,955.1,20.72,0.0037,C2,TR1,2.266
243800,1002230,1945,0.53816,2.141,953.31,20.14,0.0022,C2,TR1,2.156
243805,1002230,1945,0.54477,2.1,946.94,20.73,0.0039,C2,TR1,2.09
243810,1002230,1945,0.54976,2.058,936.14,21.44,0.0093,C2,TR1,2.398
243815,1002230,1945,0.53498,2.023,897.94,22.04,0.0176,C2,OX1,2.02
243820,1002230,1945,0.47854,2.033,822.77,22.46,0.0214,C2,OX1,1.82
243765,1002240,1945,0.46687,3.382,907.38,14.72,0.1041,C2,OX2,2.14
243770,1002240,1945,0.51067,3.269,972.89,16.22,0.1135,C2,OX2,2.16
243775,1002240,1945,0.56237,3.313,1045.87,17.89,0.09,C2,OX2,1.96
243780,1002240,1945,0.58055,3.177,1060.62,19.39,0.0639,C2,OX2,2.04
243785,1002240,1945,0.5646,2.831,1003.54,20.7,0.0387,C2,OX2,1.98
243790,1002240,1945,0.55988,2.663,983.5,21.32,0.0284,C2,OX2,1.88
243795,1002240,1945,0.56107,2.403,957.87,21.49,0.0154,C2,OX2,2.18
243800,1002240,1945,0.55657,2.339,940.58,21.57,0.0173,C2,OX2,2.06
243805,1002240,1945,0.55936,2.139,928.33,21.64,0.0181,C2,OX2,2
243780,1002250,1945,0.56356,3.318,1045.27,18.7,0.0821,C2,OX2,2.02
243785,1002250,1945,0.5525,3.038,1000.17,20.12,0.0543,C2,OX2,2.08
243790,1002250,1945,0.54828,2.958,981.15,20.98,0.0411,C2,OX2,2.12
243755,1002100,1950,0.4962,4.274,1194.3,22.38,2.0401,C2,OX2,2.16
243760,1002100,1950,0.49988,3.952,1183.9,23.53,2.5289,C2,OX2,1.94
243765,1002100,1950,0.50115,3.906,1181.76,23.56,2.587,C2,OX2,1.84
243770,1002100,1950,0.53513,3.69,1224.49,25.01,2.9124,C2,OX2,2.04
243775,1002100,1950,0.58731,3.685,1223.13,26.54,3.2412,C2,OX2,2.12
243750,1002110,1950,0.52634,4.358,1222.77,21.18,1.7939,C2,OX2,2.02
243755,1002110,1950,0.49966,4.306,1200.95,22.46,2.0345,C2,OX2,2.12
243760,1002110,1950,0.48426,4.054,1166.36,22.43,2.3952,C2,OX2,1.94
243765,1002110,1950,0.50757,3.958,1188.98,23.69,2.5869,C2,OX2,2.08
243770,1002110,1950,0.54195,3.693,1224,24.89,2.8663,C2,OX2,2.08
243775,1002110,1950,0.58251,3.678,1218.31,26.33,3.2322,C2,OX2,2.12
243780,1002110,1950,0.58777,3.183,1226.67,23.09,3.6304,C2,OX2,2.12
243740,1002120,1950,0.507,4.985,1274.33,20.83,1.3739,C2,OX2,1.98
243745,1002120,1950,0.52755,4.653,1252.04,20.92,1.6076,C2,OX2,2
243750,1002120,1950,0.52725,4.42,1230.78,21.41,1.7858,C2,OX2,2.18
243755,1002120,1950,0.50664,4.367,1216.35,22.78,2.0447,C2,OX2,2.1
243760,1002120,1950,0.49481,4.12,1184.12,22.78,2.3967,C2,OX2,2
243765,1002120,1950,0.52004,3.949,1205.35,23.95,2.633,C2,OX2,1.86
243770,1002120,1950,0.55067,3.673,1235.43,25.11,2.9572,C2,OX2,2.08
243775,1002120,1950,0.57944,3.581,1214.24,26.1,3.3152,C2,FR1,2.782
243780,1002120,1950,0.568,3.462,1191.97,25.7,3.3617,C2,FR1,2.678
243785,1002120,1950,0.5659,3.015,1187.87,23.01,3.7187,C2,FR1,2.522
243740,1002130,1950,0.51489,4.671,1235.91,20.59,1.5284,C2,FR1,2.444
243745,1002130,1950,0.52289,4.706,1251.85,21.06,1.5709,C2,FR1,2.626
243750,1002130,1950,0.52732,4.504,1239.95,21.71,1.7581,C2,FR1,2.626
243755,1002130,1950,0.52911,4.306,1230.18,22.49,2.0159,C2,FR1,2.756
243760,1002130,1950,0.51779,4.208,1221.4,23.46,2.4349,C2,FR1,2.704
243765,1002130,1950,0.54477,3.973,1240.1,24.46,2.7453,C2,FR1,2.574
243770,1002130,1950,0.56415,3.623,1246.37,25.12,3.1115,C2,FR1,2.652
243775,1002130,1950,0.57439,3.391,1202.42,25.54,3.4691,C2,FR1,2.548
243780,1002130,1950,0.55143,3.206,1160.96,24.99,3.5455,C2,FR1,2.704
243785,1002130,1950,0.53882,2.848,1141.62,22.84,3.841,C2,FR1,2.496
243740,1002140,1950,0.50571,4.678,1224.7,20.44,1.4635,C2,FR1,2.418
243745,1002140,1950,0.51587,4.765,1249.33,21.21,1.5172,C2,FR1,2.73
243750,1002140,1950,0.52773,4.629,1254.34,22.25,1.7201,C2,FR1,2.678
243755,1002140,1950,0.54563,4.497,1271.39,23.51,2.0254,C2,FR1,2.496
243760,1002140,1950,0.5627,4.36,1293.81,24.63,2.5187,C2,FR1,2.47
243765,1002140,1950,0.59961,3.99,1314.82,25.08,2.9786,C2,FR1,2.678
243770,1002140,1950,0.59543,3.39,1260.96,24.56,3.3822,C2,FR1,2.548
243775,1002140,1950,0.55396,2.903,1144.87,24.02,3.653,C2,FR1,2.73
243780,1002140,1950,0.50282,2.648,1064.01,23.54,3.7829,C2,FR1,2.808
243785,1002140,1950,0.47907,2.449,1034.89,22.42,4.0132,C2,FR1,2.73
243740,1002150,1950,0.49984,4.686,1217.94,20.36,1.4253,C2,FR1,2.808
243745,1002150,1950,0.5097,4.79,1243.89,21.24,1.4694,C2,FR1,2.834
243750,1002150,1950,0.52798,4.726,1264.46,22.69,1.6749,C2,FR1,2.756
243755,1002150,1950,0.56261,4.675,1309.94,24.49,2.0297,C2,FR1,2.808
243760,1002150,1950,0.61951,4.586,1389.49,25.89,2.6561,C2,FR1,2.574
243765,1002150,1950,0.68997,3.964,1446.85,24.95,3.4153,C2,FR1,2.548
243770,1002150,1950,0.62756,2.537,1174.81,21.88,3.5635,C2,FR1,2.574
243775,1002150,1950,0.44892,1.906,886.47,22.02,3.0721,C2,FR1,2.782
243780,1002150,1950,0.39729,1.894,874.42,22.79,3.8019,C2,FR1,2.444
243785,1002150,1950,0.39393,2.051,900.18,22.02,4.2346,,FR1,2.47
243790,1002150,1950,0.40646,1.987,917.07,21.5,4.2895,C2,FR1,2.366
243795,1002150,1950,0.37623,1.812,821.26,21.3,3.9916,C2,FR1,2.782
243750,1002160,1950,0.52542,4.673,1253.14,22.34,1.6694,C2,FR1,2.444
243755,1002160,1950,0.5529,4.574,1286.98,23.91,2.012,C2,FR1,2.652
243760,1002160,1950,0.58779,4.45,1333.68,25.17,2.5594,C2,FR1,2.808
243765,1002160,1950,0.63538,3.99,1364.34,25.13,3.1286,C2,FR1,2.392
243770,1002160,1950,0.61319,3.153,1256.01,23.77,3.5038,C2,FR1,2.34
243775,1002160,1950,0.53004,2.522,1075.34,23.04,3.6312,C2,FR1,2.73
243780,1002160,1950,0.46303,2.323,987.11,22.87,3.8238,C2,FR1,2.834
243785,1002160,1950,0.44274,2.261,972.83,22.18,4.0577,C2,FR1,2.47
243790,1002160,1950,0.43166,2.05,949.44,21.48,4.1347,C2,FR1,2.34
243795,1002160,1950,0.38787,1.83,825.33,21.28,3.77,C2,FR1,2.366
243800,1002160,1950,0.35876,1.85,802.19,21.67,3.5214,C2,FR1,2.574
243805,1002160,1950,0.35476,1.926,786.29,22.13,3.2004,C2,FR1,2.73
243760,1002170,1950,0.52993,4.205,1229.28,23.42,2.3533,C2,FR1,2.73
243765,1002170,1950,0.55774,3.939,1246.92,24.27,2.6862,C2,FR1,2.834
243770,1002170,1950,0.57007,3.545,1237.85,24.57,3.0516,C2,FR1,2.808
243775,1002170,1950,0.56597,3.258,1177.81,24.63,3.3603,C2,FR1,2.366
243780,1002170,1950,0.53551,3.053,1121.9,24.05,3.3999,C2,FR1,2.73
243785,1002170,1950,0.51861,2.723,1090.6,22.36,3.5581,C2,FR1,2.6
243790,1002170,1950,0.48248,2.241,1008.44,21.24,3.5661,C2,FR1,2.652
243795,1002170,1950,0.42152,1.893,834.97,21.09,3.0299,C2,FR1,2.548
243800,1002170,1950,0.39649,1.894,808.78,21.76,2.6356,C2,FR1,2.522
243805,1002170,1950,0.39463,2,789.93,22.35,2.2035,C2,FR1,2.418
243780,1002180,1950,0.54515,3.338,1113.78,23.25,2.4665,C2,FR1,2.392
243785,1002180,1950,0.53531,2.892,1074.92,21.71,2.4303,C2,FR1,2.626
243790,1002180,1950,0.50367,2.432,978.76,20.98,2.2836,C2,FR1,2.834
243795,1002180,1950,0.46051,1.985,826.01,20.9,1.7415,C2,FR1,2.808
243800,1002180,1950,0.45778,2.132,828.02,21.95,1.3332,C2,FR1,2.392
243780,1002210,1950,0.50894,2.72,925.98,19.21,0.1824,C2,FR1,2.652
243785,1002210,1950,0.50633,2.334,892.54,20.5,0.1258,C2,FR1,2.6
243790,1002210,1950,0.50623,2.213,862.9,21.16,0.0976,C2,FR1,2.34
243795,1002210,1950,0.49599,2.091,828.15,21.31,0.0534,C2,FR1,2.392
243800,1002210,1950,0.49423,1.973,818.99,21.52,0.0396,C2,FR1,2.86
243805,1002210,1950,0.49134,1.932,817.4,21.83,0.0376,C2,FR1,2.834
243760,1002220,1950,0.34461,2.365,694.3,9.91,0.0998,C2,OX2,2.18
243765,1002220,1950,0.38957,2.595,764.49,11.66,0.1506,C2,OX2,1.86
243770,1002220,1950,0.4525,2.833,874.72,13.97,0.1504,C2,OX2,2.2
243775,1002220,1950,0.49374,2.759,905.07,17.34,0.1164,C2,OX2,1.94
243780,1002220,1950,0.50696,2.555,908.59,19.47,0.0787,C2,OX2,2.1
243785,1002220,1950,0.49795,2.267,874.95,20.75,0.0453,C2,OX2,2.04
243790,1002220,1950,0.48205,1.975,820.71,20.95,0.0222,C2,OX2,2.18
243795,1002220,1950,0.45405,1.814,775.18,20.46,0.0076,C2,OX2,1.96
243800,1002220,1950,0.4333,1.73,746.91,20.04,0.0033,C2,OX2,1.86
243805,1002220,1950,0.45212,1.773,771.69,20.58,0.0058,C2,OX2,2
243810,1002220,1950,0.46859,1.838,788.6,21.37,0.0111,C2,OX2,1.92
